Trace Name,Result Code,Ultimate-Fixpoint (ms),Ultimate (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]b++[.bpl/lasso_trace_2.txt,NONTERMINATING,2.60,2.60,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]b+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.45,2.45,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]b+[[.bpl/lasso_trace_3.txt,NONTERMINATING,2.69,2.69,2.00,NONTERMINATING,3,1,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]b+[].bpl/lasso_trace_2.txt,NONTERMINATING,2.93,2.93,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]b-+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.82,2.82,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b]b]+[.bpl/lasso_trace_3.txt,NONTERMINATING,2.71,2.71,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+++[.bpl/lasso_trace_1.txt,NONTERMINATING,3.83,3.83,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb++-[.bpl/lasso_trace_1.txt,NONTERMINATING,3.40,3.40,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb++[.bpl/lasso_trace_1.txt,NONTERMINATING,13.26,13.26,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb++[[.bpl/lasso_trace_2.txt,NONTERMINATING,6.10,6.10,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb++[].bpl/lasso_trace_1.txt,NONTERMINATING,14.26,14.26,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+-+[.bpl/lasso_trace_1.txt,NONTERMINATING,6.84,6.84,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+[+-.bpl/lasso_trace_1.txt,NONTERMINATING,4.60,4.60,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+[+[.bpl/lasso_trace_2.txt,NONTERMINATING,4.37,4.37,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+[-+.bpl/lasso_trace_1.txt,NONTERMINATING,6.78,6.78,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+[.bpl/lasso_trace_1.txt,NONTERMINATING,4.27,4.27,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+[[.bpl/lasso_trace_2.txt,NONTERMINATING,4.11,4.11,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+[[[.bpl/lasso_trace_2.txt,NONTERMINATING,3.16,3.16,3.00,NONTERMINATING,3,1,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+[]+.bpl/lasso_trace_1.txt,NONTERMINATING,4.59,4.59,3.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+[]-.bpl/lasso_trace_1.txt,NONTERMINATING,4.59,4.59,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+[].bpl/lasso_trace_1.txt,NONTERMINATING,5.96,5.96,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+[][.bpl/lasso_trace_1.txt,NONTERMINATING,5.02,5.02,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+]+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.83,2.83,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb-++[.bpl/lasso_trace_1.txt,NONTERMINATING,3.23,3.23,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb-+[.bpl/lasso_trace_1.txt,NONTERMINATING,4.93,4.93,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb-+[[.bpl/lasso_trace_2.txt,NONTERMINATING,2.76,2.76,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb-+[].bpl/lasso_trace_1.txt,NONTERMINATING,3.44,3.44,3.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb--+[.bpl/lasso_trace_1.txt,NONTERMINATING,4.30,4.30,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb-]+[.bpl/lasso_trace_2.txt,NONTERMINATING,3.24,3.24,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb[]+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.56,2.56,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb]++[.bpl/lasso_trace_2.txt,NONTERMINATING,2.72,2.72,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb]+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.41,2.41,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb]+[[.bpl/lasso_trace_3.txt,NONTERMINATING,2.47,2.47,2.00,NONTERMINATING,3,1,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb]+[].bpl/lasso_trace_2.txt,NONTERMINATING,2.44,2.44,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb]-+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.63,2.63,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb]]+[.bpl/lasso_trace_3.txt,NONTERMINATING,2.70,2.70,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+[db.bpl/lasso_trace_1.txt,NONTERMINATING,4.03,4.03,3.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bb+db[.bpl/lasso_trace_1.txt,NONTERMINATING,3.23,3.23,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_bbdb+[.bpl/lasso_trace_1.txt,NONTERMINATING,3.47,3.47,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b++[bd.bpl/lasso_trace_1.txt,NONTERMINATING,1.81,1.81,3.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b++bd[.bpl/lasso_trace_1.txt,NONTERMINATING,2.93,2.93,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b+[[bd.bpl/lasso_trace_3.txt,NONTERMINATING,1.77,1.77,2.00,NONTERMINATING,3,1,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b+[]bd.bpl/lasso_trace_1.txt,NONTERMINATING,3.45,3.45,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b+[b-d.bpl/lasso_trace_1.txt,NONTERMINATING,1.85,1.85,3.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b+[bd.bpl/lasso_trace_1.txt,NONTERMINATING,1.93,1.93,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b+[bd[.bpl/lasso_trace_2.txt,NONTERMINATING,3.35,3.35,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b+b+d[.bpl/lasso_trace_1.txt,NONTERMINATING,5.13,5.13,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b+b-d[.bpl/lasso_trace_1.txt,NONTERMINATING,4.74,4.74,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b+bd+[.bpl/lasso_trace_1.txt,NONTERMINATING,4.42,4.42,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b+bd[.bpl/lasso_trace_1.txt,NONTERMINATING,4.73,4.73,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b+bd[[.bpl/lasso_trace_2.txt,NONTERMINATING,4.22,4.22,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b+bd[].bpl/lasso_trace_1.txt,NONTERMINATING,4.50,4.50,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+[bd.bpl/lasso_trace_1.txt,NONTERMINATING,1.92,1.92,4.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO/lasso_traces_b-+bd[.bpl/lasso_trace_1.txt,NONTERMINATING,5.01,5.01,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
