nodes	Ultimate-fixpoint	Ultimate-all	pasttel	label	Stem Size	Loop Size	Total Size Trace	Algo
1015	0.62	515.17	32	TERMINATING	221	9	230	Affine Template / Affine Template
1016	0.6	242.54	30	TERMINATING	221	9	230	Affine Template / Affine Template
1017	0.56	240.93	31	TERMINATING	221	9	230	Affine Template / Affine Template
1018	0.85	176.68	36	TERMINATING	221	9	230	Affine Template / Affine Template
1019	0.58	139.51	31	TERMINATING	221	9	230	Affine Template / Affine Template
1020	0.61	419.69	30	TERMINATING	221	9	230	Affine Template / Affine Template
1021	0.82	376.8	29	TERMINATING	192	9	201	Affine Template / Affine Template
1022	0.48	535	33	TERMINATING	221	9	230	Affine Template / Affine Template
1023	0.68	86.32	35	TERMINATING	221	9	230	Affine Template / Affine Template
1024	1.84	199.8	34	TERMINATING	221	9	230	Affine Template / Affine Template
1025	0.59	595.43	31	TERMINATING	221	9	230	Affine Template / Affine Template
1026	0.67	428.03	34	TERMINATING	221	9	230	Affine Template / Affine Template
1027	0.76	250.68	31	TERMINATING	221	9	230	Affine Template / Affine Template
1028	0.62	374.59	31	TERMINATING	221	9	230	Affine Template / Affine Template
1029	0.5	435.24	35	TERMINATING	221	9	230	Affine Template / Affine Template
1030	0.63	386.27	38	TERMINATING	221	9	230	Affine Template / Affine Template
1031	0.59	533.5	35	TERMINATING	221	9	230	Affine Template / Affine Template
1032	0.66	468.07	33	TERMINATING	221	9	230	Affine Template / Affine Template
1033	0.66	132.53	32	TERMINATING	221	9	230	Affine Template / Affine Template
1034	0.62	536.64	32	TERMINATING	221	9	230	Affine Template / Affine Template
1035	0.75	360.72	36	TERMINATING	221	9	230	Affine Template / Affine Template
1036	0.68	131.59	31	TERMINATING	221	9	230	Affine Template / Affine Template
1037	0.63	582.53	36	TERMINATING	221	9	230	Affine Template / Affine Template
1038	0.59	371.83	32	TERMINATING	221	9	230	Affine Template / Affine Template
1039	0.68	60.49	30	TERMINATING	221	9	230	Affine Template / Affine Template
1040	0.63	280.17	32	TERMINATING	221	9	230	Affine Template / Affine Template
1041	0.66	52.88	31	TERMINATING	221	9	230	Affine Template / Affine Template
1042	0.64	343.38	32	TERMINATING	206	21	227	Affine Template / Affine Template
1043	0.85	496.91	30	TERMINATING	221	9	230	Affine Template / Affine Template
1044	0.65	392.5	36	TERMINATING	221	9	230	Affine Template / Affine Template
1045	0.69	355.29	31	TERMINATING	221	9	230	Affine Template / Affine Template
1046	0.68	413.59	31	TERMINATING	221	9	230	Affine Template / Affine Template
1047	0.66	169.71	38	TERMINATING	221	9	230	Affine Template / Affine Template
1048	0.64	182.08	31	TERMINATING	221	9	230	Affine Template / Affine Template
1049	0.68	209.1	36	TERMINATING	221	9	230	Affine Template / Affine Template
1050	0.89	456.9	35	TERMINATING	221	9	230	Affine Template / Affine Template
1051	0.62	80.43	34	TERMINATING	221	9	230	Affine Template / Affine Template
1052	0.68	222.95	37	TERMINATING	221	9	230	Affine Template / Affine Template
1053	0.63	604	30	TERMINATING	215	17	232	Affine Template / Affine Template
1054	0.74	221.93	40	TERMINATING	223	27	250	Affine Template / Affine Template
1055	0.65	545.97	31	TERMINATING	228	9	237	Affine Template / Affine Template
1056	0.66	461.1	32	TERMINATING	192	26	218	Affine Template / Affine Template
1057	3.34	288.16	14	TERMINATING	5	1	6	2-Nested Template / 2-Nested Template
1058	2.74	395.03	9	TERMINATING	14	3	17	2-Nested Template / 2-Nested Template
1059	2.06	377.54	10	TERMINATING	14	3	17	2-Nested Template / 2-Nested Template
1060	1.66	421.69	9	TERMINATING	14	3	17	2-Nested Template / 2-Nested Template
1061	2.08	300.49	14	TERMINATING	5	1	6	2-Nested Template / 2-Nested Template
1062	2.6	287.09	9	TERMINATING	14	7	21	Affine Template / Affine Template
1063	1.52	135.86	8	TERMINATING	14	7	21	Affine Template / Affine Template
1064	1.65	139.84	7	TERMINATING	14	7	21	Affine Template / Affine Template
1065	3.31	582.35	12	TERMINATING	14	3	17	2-Nested Template / 2-Nested Template
1066	1.72	377.66	12	TERMINATING	14	3	17	2-Nested Template / 2-Nested Template
1067	1.7	377.08	12	TERMINATING	14	3	17	2-Nested Template / 2-Nested Template
1068	2.45	163.87	10	TERMINATING	18	7	25	Affine Template / Affine Template
1069	1.56	122.21	9	TERMINATING	18	7	25	Affine Template / Affine Template
1070	1.8	117.89	9	TERMINATING	18	7	25	Affine Template / Affine Template
1071	1.95	86.36	13	TERMINATING	8	1	9	Affine Template / Affine Template
1072	2.33	133.85	13	TERMINATING	8	1	9	Affine Template / Affine Template
1073	2.52	76.64	8	TERMINATING	1	1	2	Affine Template / Affine Template
1074	1.83	64.56	10	TERMINATING	7	8	15	Affine Template / Affine Template
1075	2	162.1	10	TERMINATING	7	8	15	Affine Template / Affine Template
1076	2.66	109.52	5	TERMINATING	5	2	7	Affine Template / Affine Template
1077	1.91	88.01	5	TERMINATING	5	2	7	Affine Template / Affine Template
1078	3.33	63.99	7	TERMINATING	5	1	6	Affine Template / Affine Template
1079	2.03	80.11	6	TERMINATING	7	1	8	Affine Template / Affine Template
1080	1.68	150.9	8	TERMINATING	68	27	95	Affine Template / Affine Template
1081	0.31	74.3	6	TERMINATING	45	30	75	Affine Template / Affine Template
1082	1.61	73.7	6	TERMINATING	20	13	33	Affine Template / Affine Template
1083	1.66	84.43	5	TERMINATING	20	13	33	Affine Template / Affine Template
1084	1.69	53.69	6	TERMINATING	40	13	53	Affine Template / Affine Template
1085	0.42	70.46	8	TERMINATING	62	21	83	Affine Template / Affine Template
1086	1.96	128.23	8	TERMINATING	28	17	45	Affine Template / Affine Template
1087	3.27	70.75	6	TERMINATING	6	3	9	Affine Template / Affine Template
1088	1.98	80.64	8	TERMINATING	46	13	59	Affine Template / Affine Template
1089	0.4	137.04	22	TERMINATING	56	13	69	Affine Template / Affine Template
1090	1.73	122.49	6	TERMINATING	32	13	45	Affine Template / Affine Template
1091	1.74	327.56	15	TERMINATING	155	13	168	Affine Template / Affine Template
1092	1.93	156.15	7	TERMINATING	33	13	46	Affine Template / Affine Template
1093	1.7	60.08	7	TERMINATING	32	29	61	Affine Template / Affine Template
1094	1.66	108.26	16	TERMINATING	179	13	192	Affine Template / Affine Template
1095	2.21	69.04	5	TERMINATING	6	3	9	Affine Template / Affine Template
1096	0.25	99.04	6	TERMINATING	8	3	11	Affine Template / Affine Template
1097	2.81	65.64	6	TERMINATING	6	3	9	Affine Template / Affine Template
1098	0.27	103.69	7	TERMINATING	8	3	11	Affine Template / Affine Template
1099	1.82	78.74	8	TERMINATING	29	13	42	Affine Template / Affine Template
1100	1.96	176.79	8	TERMINATING	52	13	65	Affine Template / Affine Template
1101	0.31	84.74	10	TERMINATING	65	13	78	Affine Template / Affine Template
1102	1.7	129.37	7	TERMINATING	37	13	50	Affine Template / Affine Template
1103	1.78	505.02	20	TERMINATING	244	13	257	Affine Template / Affine Template
1104	0.28	749	24	TERMINATING	354	17	371	Affine Template / Affine Template
1105	0.27	215.7	23	TERMINATING	333	13	346	Affine Template / Affine Template
1106	0.29	710.04	22	TERMINATING	346	13	359	Affine Template / Affine Template
1107	0.28	266.59	25	TERMINATING	359	17	376	Affine Template / Affine Template
1108	0.23	614.66	26	TERMINATING	376	17	393	Affine Template / Affine Template
1109	0.23	612.14	22	TERMINATING	338	13	351	Affine Template / Affine Template
1110	0.33	404.87	18	TERMINATING	257	13	270	Affine Template / Affine Template
1111	0.34	156.35	23	TERMINATING	297	13	310	Affine Template / Affine Template
1112	0.4	350.79	23	TERMINATING	302	13	315	Affine Template / Affine Template
1113	0.41	713.1	21	TERMINATING	323	13	336	Affine Template / Affine Template
1114	0.26	217.74	23	TERMINATING	328	17	345	Affine Template / Affine Template
1115	0.24	834.36	24	TERMINATING	341	17	358	Affine Template / Affine Template
1116	1.7	52.21	8	TERMINATING	40	26	66	Affine Template / Affine Template
1117	0.31	128.02	8	TERMINATING	58	30	88	Affine Template / Affine Template
1118	1.78	150.9	7	TERMINATING	36	17	53	Affine Template / Affine Template
1119	1.77	148.11	7	TERMINATING	36	17	53	Affine Template / Affine Template
1120	1.75	122.21	7	TERMINATING	40	17	57	Affine Template / Affine Template
1121	1.94	110.21	6	TERMINATING	22	10	32	Affine Template / Affine Template
1122	0.5	27.44	15	TERMINATING	25	14	39	Affine Template / Affine Template
1123	1.85	54.66	4	TERMINATING	1	1	2	Affine Template / Affine Template
1124	2.93	44.68	4	TERMINATING	1	2	3	Affine Template / Affine Template
1125	1.78	54.36	4	TERMINATING	1	2	3	Affine Template / Affine Template
1126	1.67	60.28	5	TERMINATING	1	2	3	Affine Template / Affine Template
1127	1.65	67.25	4	TERMINATING	1	2	3	Affine Template / Affine Template
1128	1.68	34.64	4	TERMINATING	0	3	3	Affine Template / Affine Template
1129	0.68	42.79	6	TERMINATING	7	9	16	Affine Template / Affine Template
1130	0.3	37.89	5	TERMINATING	30	9	39	Affine Template / Affine Template
1131	1.81	92.66	5	TERMINATING	0	3	3	Affine Template / Affine Template
1132	1.77	35.35	4	TERMINATING	0	3	3	Affine Template / Affine Template
1133	1.66	58.5	5	TERMINATING	0	3	3	Affine Template / Affine Template
1134	0.39	53.67	6	TERMINATING	1	7	8	Affine Template / Affine Template
1135	0.3	45.07	6	TERMINATING	3	3	6	Affine Template / Affine Template
1136	1.76	28.14	6	TERMINATING	0	4	4	Affine Template / Affine Template
1137	0.52	54.76	8	TERMINATING	2	5	7	Affine Template / Affine Template
1138	0.51	60.03	10	TERMINATING	9	4	13	Affine Template / Affine Template
1139	0.42	44.95	12	TERMINATING	13	4	17	Affine Template / Affine Template
1140	1.54	521.8	16	TERMINATING	92	85	177	Affine Template / Affine Template
1141	1.99	333.01	14	TERMINATING	100	17	117	Affine Template / Affine Template
1142	1.83	25.4	4	TERMINATING	1	4	5	Affine Template / Affine Template
1143	1.99	85.76	10	TERMINATING	48	13	61	Affine Template / Affine Template
1144	2.94	100.17	6	TERMINATING	6	4	10	Affine Template / Affine Template
1145	2.11	36.55	4	TERMINATING	0	3	3	Affine Template / Affine Template
1146	1.76	38.44	4	TERMINATING	0	4	4	Affine Template / Affine Template
1147	1.81	45.96	6	TERMINATING	7	4	11	Affine Template / Affine Template
1148	1.93	48.37	6	TERMINATING	7	4	11	Affine Template / Affine Template
1149	0.49	32.74	6	TERMINATING	2	1	3	Affine Template / Affine Template
1150	0.69	36.62	5	TERMINATING	2	1	3	Affine Template / Affine Template
1151	0.41	33.63	5	TERMINATING	2	1	3	Affine Template / Affine Template
1152	0.83	35.59	4	TERMINATING	2	1	3	Affine Template / Affine Template
1153	3.24	77.76	6	TERMINATING	5	2	7	Affine Template / Affine Template
1154	1.95	281.45	12	TERMINATING	48	38	86	Affine Template / Affine Template
1155	0.38	220.42	11	TERMINATING	65	17	82	Affine Template / Affine Template
1156	3.22	217.18	16	TERMINATING	53	53	106	Affine Template / Affine Template
1157	0.36	113.55	15	TERMINATING	88	68	156	Affine Template / Affine Template
1158	0.53	82.12	15	TERMINATING	145	68	213	Affine Template / Affine Template
1159	2.25	64.55	4	TERMINATING	1	1	2	Affine Template / Affine Template
1160	2.3	72.09	4	TERMINATING	1	1	2	Affine Template / Affine Template
1161	2.23	3485.85	27	TERMINATING	5	1	6	2-Phase Template / Affine Template
1162	2.02	3766.24	32	TERMINATING	7	1	8	2-Phase Template / Affine Template
1163	2.09	3104.5	22	TERMINATING	1	1	2	2-Phase Template / Affine Template
1164	1.81	49.59	4	TERMINATING	5	1	6	Affine Template / Affine Template
1165	2.24	47.32	6	TERMINATING	1	6	7	Affine Template / Affine Template
1166	1.95	39.81	6	TERMINATING	2	8	10	Affine Template / Affine Template
1167	1.8	61.55	6	TERMINATING	5	1	6	Affine Template / Affine Template
1168	1.84	60.29	14	TERMINATING	116	17	133	Affine Template / Affine Template
1169	0.39	184.26	18	TERMINATING	125	55	180	Affine Template / Affine Template
1170	1.94	77.75	13	TERMINATING	116	17	133	Affine Template / Affine Template
1171	0.38	196.1	18	TERMINATING	125	55	180	Affine Template / Affine Template
1172	1.82	76.7	14	TERMINATING	116	17	133	Affine Template / Affine Template
1173	0.47	189.54	20	TERMINATING	125	55	180	Affine Template / Affine Template
1174	2	346.34	12	TERMINATING	1	1	2	4-Nested Template / 4-Nested Template
1175	3.25	123.34	15	TERMINATING	1	2	3	Affine Template / Affine Template
1176	2.12	125	12	TERMINATING	1	2	3	Affine Template / Affine Template
1177	2.03	109.79	6	TERMINATING	24	10	34	Affine Template / Affine Template
1178	1.87	110.04	25	TERMINATING	107	184	291	Affine Template / Affine Template
1179	0.49	118.21	25	TERMINATING	110	184	294	Affine Template / Affine Template
1180	0.43	187.17	27	TERMINATING	114	184	298	Affine Template / Affine Template
1181	0.66	67.45	38	TERMINATING	130	187	317	Affine Template / Affine Template
1182	0.75	406.86	36	TERMINATING	134	187	321	Affine Template / Affine Template
1183	1.84	387.3	27	TERMINATING	115	184	299	Affine Template / Affine Template
1184	0.65	432.34	41	TERMINATING	230	204	434	Affine Template / Affine Template
1185	1.99	121.81	28	TERMINATING	107	184	291	Affine Template / Affine Template
1186	0.51	243.59	27	TERMINATING	110	184	294	Affine Template / Affine Template
1187	0.77	82	38	TERMINATING	137	184	321	Affine Template / Affine Template
1188	0.9	572.9	37	TERMINATING	170	187	357	Affine Template / Affine Template
1189	0.84	254.91	38	TERMINATING	230	204	434	Affine Template / Affine Template
1190	0.78	85.41	37	TERMINATING	278	190	468	Affine Template / Affine Template
1191	0.77	215.47	40	TERMINATING	329	187	516	Affine Template / Affine Template
1192	2.02	102.3	54	TERMINATING	333	191	524	Affine Template / Affine Template
1193	1.85	169.21	24	TERMINATING	107	184	291	Affine Template / Affine Template
1194	0.56	153.67	24	TERMINATING	110	184	294	Affine Template / Affine Template
1195	0.47	58.3	27	TERMINATING	114	184	298	Affine Template / Affine Template
1196	0.73	230.85	41	TERMINATING	133	187	320	Affine Template / Affine Template
1197	0.84	91.24	36	TERMINATING	170	187	357	Affine Template / Affine Template
1198	0.75	422.89	41	TERMINATING	230	204	434	Affine Template / Affine Template
1199	1.8	109.05	23	TERMINATING	107	184	291	Affine Template / Affine Template
1200	0.53	195.61	27	TERMINATING	110	184	294	Affine Template / Affine Template
1201	0.79	68.39	44	TERMINATING	137	184	321	Affine Template / Affine Template
1202	0.75	571.7	33	TERMINATING	170	187	357	Affine Template / Affine Template
1203	1.84	55.49	6	TERMINATING	28	9	37	Affine Template / Affine Template
1204	0.65	128.95	17	TERMINATING	35	13	48	Affine Template / Affine Template
1205	1.86	133.85	7	TERMINATING	32	22	54	Affine Template / Affine Template
1206	0.48	118.37	24	TERMINATING	48	22	70	Affine Template / Affine Template
1207	0.49	178.59	31	TERMINATING	86	32	118	Affine Template / Affine Template
1208	0.3	197.2	12	TERMINATING	87	36	123	Affine Template / Affine Template
1209	2.09	151.49	12	TERMINATING	48	32	80	Affine Template / Affine Template
1210	0.67	206.35	14	TERMINATING	75	32	107	Affine Template / Affine Template
1211	0.47	98.4	13	TERMINATING	82	39	121	Affine Template / Affine Template
1212	2.16	303.3	19	TERMINATING	149	18	167	Affine Template / Affine Template
1213	1.58	263.02	17	TERMINATING	72	126	198	Affine Template / Affine Template
1214	0.48	186.85	45	TERMINATING	75	138	213	Affine Template / Affine Template
1215	2.64	68.14	4	TERMINATING	1	1	2	Affine Template / Affine Template
1216	2.14	48.41	4	TERMINATING	1	1	2	Affine Template / Affine Template
1217	2.21	81.36	5	TERMINATING	1	1	2	Affine Template / Affine Template
1218	2.15	78.66	5	TERMINATING	1	1	2	Affine Template / Affine Template
1219	2.18	46.87	6	TERMINATING	1	1	2	Affine Template / Affine Template
1220	2.12	77	6	TERMINATING	1	1	2	Affine Template / Affine Template
1221	2.31	68.43	6	TERMINATING	1	1	2	Affine Template / Affine Template
1222	1.62	101.32	7	TERMINATING	8	5	13	Affine Template / Affine Template
1223	0.43	120.19	12	TERMINATING	9	5	14	Affine Template / Affine Template
1224	0.32	103.41	9	TERMINATING	14	5	19	Affine Template / Affine Template
1225	1.84	99.62	8	TERMINATING	8	5	13	Affine Template / Affine Template
1226	0.46	113.43	9	TERMINATING	9	5	14	Affine Template / Affine Template
1227	0.72	98.19	9	TERMINATING	14	5	19	Affine Template / Affine Template
1228	2.71	69.49	10	TERMINATING	5	2	7	Affine Template / Affine Template
1229	1.03	63.88	7	TERMINATING	6	1	7	Affine Template / Affine Template
1230	0.36	40.33	7	TERMINATING	8	1	9	Affine Template / Affine Template
1231	1.7	69.99	10	TERMINATING	5	2	7	Affine Template / Affine Template
1232	0.58	60.96	7	TERMINATING	6	1	7	Affine Template / Affine Template
1233	0.32	37.32	7	TERMINATING	8	1	9	Affine Template / Affine Template
1234	1.8	66.08	10	TERMINATING	5	2	7	Affine Template / Affine Template
1235	0.59	62.22	6	TERMINATING	6	1	7	Affine Template / Affine Template
1236	0.39	40.26	7	TERMINATING	8	1	9	Affine Template / Affine Template
1237	2.62	134.99	8	TERMINATING	5	4	9	Affine Template / Affine Template
1238	0.6	96.7	7	TERMINATING	7	1	8	Affine Template / Affine Template
1239	0.37	87.73	7	TERMINATING	11	1	12	Affine Template / Affine Template
1240	1.65	127.17	9	TERMINATING	5	4	9	Affine Template / Affine Template
1241	0.48	102.66	7	TERMINATING	7	1	8	Affine Template / Affine Template
1242	0.37	85.76	7	TERMINATING	11	1	12	Affine Template / Affine Template
1243	2.02	76.44	8	TERMINATING	5	2	7	Affine Template / Affine Template
1244	0.43	98.96	7	TERMINATING	7	1	8	Affine Template / Affine Template
1245	0.47	43.34	8	TERMINATING	8	3	11	Affine Template / Affine Template
1246	0.38	61.15	7	TERMINATING	9	1	10	Affine Template / Affine Template
1247	2.11	80.53	8	TERMINATING	5	2	7	Affine Template / Affine Template
1248	0.43	99.2	7	TERMINATING	7	1	8	Affine Template / Affine Template
1249	0.44	43.56	7	TERMINATING	8	3	11	Affine Template / Affine Template
1250	0.34	61.18	7	TERMINATING	9	1	10	Affine Template / Affine Template
1251	2.14	66.37	6	TERMINATING	1	1	2	Affine Template / Affine Template
1252	1.85	92.76	6	TERMINATING	5	1	6	Affine Template / Affine Template
1253	2.31	84.62	7	TERMINATING	5	1	6	Affine Template / Affine Template
1254	1.96	98.5	6	TERMINATING	5	1	6	Affine Template / Affine Template
1255	2.24	89.51	8	TERMINATING	1	2	3	Affine Template / Affine Template
1256	2.6	95.52	8	TERMINATING	1	1	2	Affine Template / Affine Template
1257	1.95	217.93	14	TERMINATING	1	4	5	Affine Template / Affine Template
1258	2.04	143.14	12	TERMINATING	1	2	3	Affine Template / Affine Template
1259	1.81	193.34	15	TERMINATING	5	2	7	Affine Template / Affine Template
1260	1.93	1327.59	11	TERMINATING	5	1	6	2-Phase Template / Affine Template
1261	1.79	1160.26	12	TERMINATING	5	1	6	2-Phase Template / Affine Template
1262	3.12	1293.21	11	TERMINATING	5	1	6	2-Phase Template / Affine Template
1263	2.12	58.85	3	TERMINATING	1	1	2	Affine Template / Affine Template
1264	2.47	1120.94	11	TERMINATING	1	2	3	2-Phase Template / Affine Template
1265	2.37	1105.15	9	TERMINATING	1	2	3	2-Phase Template / Affine Template
1266	1.69	97.96	9	TERMINATING	64	13	77	Affine Template / Affine Template
1267	2.13	129.56	21	TERMINATING	5	1	6	Affine Template / Affine Template
1268	2.05	130.23	19	TERMINATING	5	1	6	Affine Template / Affine Template
1269	2.05	124.91	19	TERMINATING	5	1	6	Affine Template / Affine Template
1270	2.01	75.48	9	TERMINATING	5	1	6	Affine Template / Affine Template
1271	0.45	135.74	9	TERMINATING	6	1	7	Affine Template / Affine Template
1272	1.97	65.61	9	TERMINATING	5	1	6	Affine Template / Affine Template
1273	0.47	121.82	8	TERMINATING	6	1	7	Affine Template / Affine Template
1274	2.54	61.31	9	TERMINATING	5	1	6	Affine Template / Affine Template
1275	0.43	131.64	8	TERMINATING	6	1	7	Affine Template / Affine Template
1276	2.23	72.52	7	TERMINATING	5	1	6	Affine Template / Affine Template
1277	2.66	76.25	7	TERMINATING	5	1	6	Affine Template / Affine Template
1278	2.26	63.15	8	TERMINATING	5	1	6	Affine Template / Affine Template
1279	3.79	90.01	7	TERMINATING	1	1	2	Affine Template / Affine Template
1280	2.1	116	6	TERMINATING	1	1	2	Affine Template / Affine Template
1281	2.59	135.91	7	TERMINATING	1	1	2	Affine Template / Affine Template
1282	2.27	98.96	8	TERMINATING	1	1	2	Affine Template / Affine Template
1283	2.19	103.83	6	TERMINATING	1	1	2	Affine Template / Affine Template
1284	2.01	112.66	11	TERMINATING	1	2	3	Affine Template / Affine Template
1285	1.58	131.54	14	TERMINATING	0	5	5	Affine Template / Affine Template
1286	2.3	69.53	5	TERMINATING	5	5	10	Affine Template / Affine Template
1287	1.8	67.76	5	TERMINATING	5	5	10	Affine Template / Affine Template
1288	1.91	57.58	4	TERMINATING	5	5	10	Affine Template / Affine Template
1289	1.84	26.48	3	TERMINATING	0	1	1	Affine Template / Affine Template
1290	2.01	183.45	16	TERMINATING	1	1	2	Affine Template / Affine Template
1291	2.04	187.2	17	TERMINATING	1	1	2	Affine Template / Affine Template
1292	2.21	200	19	TERMINATING	1	1	2	Affine Template / Affine Template
1293	1.93	203.82	16	TERMINATING	1	1	2	Affine Template / Affine Template
1294	2.35	187.1	16	TERMINATING	1	1	2	Affine Template / Affine Template
1295	1.64	50.54	6	TERMINATING	20	18	38	Affine Template / Affine Template
1296	0.4	86.51	6	TERMINATING	29	9	38	Affine Template / Affine Template
1297	0.31	94.7	6	TERMINATING	47	9	56	Affine Template / Affine Template
1298	1.86	111.46	5	TERMINATING	20	9	29	Affine Template / Affine Template
1299	1.95	52.42	7	TERMINATING	29	13	42	Affine Template / Affine Template
1300	1.71	110.09	6	TERMINATING	29	13	42	Affine Template / Affine Template
1301	1.75	69.75	6	TERMINATING	24	17	41	Affine Template / Affine Template
1302	1.92	78.65	6	TERMINATING	24	18	42	Affine Template / Affine Template
1303	2.02	113.22	7	TERMINATING	32	18	50	Affine Template / Affine Template
1304	1.83	95.78	5	TERMINATING	20	13	33	Affine Template / Affine Template
1305	2.27	149.85	6	TERMINATING	5	1	6	Affine Template / Affine Template
1306	1.83	76.66	7	TERMINATING	5	1	6	Affine Template / Affine Template
1307	1.88	74.9	7	TERMINATING	5	1	6	Affine Template / Affine Template
1308	2.31	83.72	6	TERMINATING	5	1	6	Affine Template / Affine Template
1309	2.04	68.47	6	TERMINATING	5	1	6	Affine Template / Affine Template
1310	1.93	72.51	6	TERMINATING	5	1	6	Affine Template / Affine Template
1311	6.91	145.24	8	TERMINATING	5	1	6	Affine Template / Affine Template
1312	1.95	84.33	9	TERMINATING	5	1	6	Affine Template / Affine Template
1313	1.88	94.92	9	TERMINATING	5	1	6	Affine Template / Affine Template
1314	2.22	77.53	7	TERMINATING	6	1	7	Affine Template / Affine Template
1315	1.88	53.5	6	TERMINATING	6	1	7	Affine Template / Affine Template
1316	2.02	67.09	7	TERMINATING	6	1	7	Affine Template / Affine Template
1317	0.9	110.2	7	TERMINATING	7	1	8	Affine Template / Affine Template
1318	0.69	54.45	8	TERMINATING	7	1	8	Affine Template / Affine Template
1319	0.52	58.36	7	TERMINATING	7	1	8	Affine Template / Affine Template
1320	2.46	58.8	6	TERMINATING	1	1	2	Affine Template / Affine Template
1321	2.31	47.57	6	TERMINATING	1	1	2	Affine Template / Affine Template
1322	0.32	29.93	12	TERMINATING	5	2	7	Affine Template / Affine Template
1323	2.26	59.1	4	TERMINATING	1	1	2	Affine Template / Affine Template
1324	2.01	176.17	15	TERMINATING	1	5	6	Affine Template / Affine Template
1325	0.52	118.17	17	TERMINATING	113	21	134	Affine Template / Affine Template
1326	1.6	361.11	20	TERMINATING	224	22	246	Affine Template / Affine Template
1327	0.51	438	26	TERMINATING	233	57	290	Affine Template / Affine Template
1328	1.8	385.27	21	TERMINATING	228	22	250	Affine Template / Affine Template
1329	0.52	432.26	26	TERMINATING	237	57	294	Affine Template / Affine Template
1330	1.88	382.94	22	TERMINATING	228	22	250	Affine Template / Affine Template
1331	0.53	394.73	26	TERMINATING	237	57	294	Affine Template / Affine Template
1332	1.95	126.65	18	TERMINATING	117	18	135	Affine Template / Affine Template
1333	1.91	82.24	8	TERMINATING	6	3	9	Affine Template / Affine Template
1334	2.04	80.35	7	TERMINATING	21	9	30	Affine Template / Affine Template
1335	2.3	52.65	4	TERMINATING	5	1	6	Affine Template / Affine Template
1336	2.06	69.29	5	TERMINATING	3	3	6	Affine Template / Affine Template
1337	0.49	73.65	6	TERMINATING	4	3	7	Affine Template / Affine Template
1338	1.7	30.07	4	TERMINATING	0	1	1	Affine Template / Affine Template
1339	2.92	211.64	15	TERMINATING	1	1	2	Affine Template / Affine Template
1340	1.92	70.61	5	TERMINATING	1	1	2	Affine Template / Affine Template
1341	1.94	54.01	4	TERMINATING	1	1	2	Affine Template / Affine Template
1342	1.91	62.32	4	TERMINATING	1	1	2	Affine Template / Affine Template
1343	1.92	68.25	4	TERMINATING	1	1	2	Affine Template / Affine Template
1344	2.21	62.58	4	TERMINATING	1	1	2	Affine Template / Affine Template
1345	1.86	67.41	6	TERMINATING	1	5	6	Affine Template / Affine Template
1346	2.04	58.06	3	TERMINATING	0	2	2	Affine Template / Affine Template
1347	1.75	59.62	4	TERMINATING	0	2	2	Affine Template / Affine Template
1348	1.76	134.51	7	TERMINATING	24	25	49	Affine Template / Affine Template
1349	2.07	70.83	5	TERMINATING	1	1	2	Affine Template / Affine Template
1350	2.12	43.81	8	TERMINATING	1	2	3	Affine Template / Affine Template
1351	0.55	41.29	5	TERMINATING	2	1	3	Affine Template / Affine Template
1352	0.6	56.47	5	TERMINATING	2	1	3	Affine Template / Affine Template
1353	2.04	78.34	5	TERMINATING	1	1	2	Affine Template / Affine Template
1354	2.12	49.98	4	TERMINATING	1	1	2	Affine Template / Affine Template
1355	2.37	76.92	5	TERMINATING	1	1	2	Affine Template / Affine Template
1356	2.6	48.26	5	TERMINATING	1	1	2	Affine Template / Affine Template
1357	2.09	183.36	23	TERMINATING	7	5	12	Affine Template / Affine Template
1358	1.91	47.1	3	TERMINATING	1	2	3	Affine Template / Affine Template
1359	0.53	786.25	8	TERMINATING	2	1	3	2-Phase Template / Affine Template
1360	2.05	87.06	6	TERMINATING	1	1	2	Affine Template / Affine Template
1361	3.08	246.36	19	TERMINATING	1	1	2	Affine Template / Affine Template
1362	2.57	75.17	7	TERMINATING	1	1	2	Affine Template / Affine Template
1363	0.44	149	12	TERMINATING	3	1	4	Affine Template / Affine Template
1364	2.38	98.67	7	TERMINATING	21	10	31	Affine Template / Affine Template
1365	1.96	27.94	6	TERMINATING	0	2	2	Affine Template / Affine Template
1366	0.59	36.69	4	TERMINATING	1	2	3	Affine Template / Affine Template
1367	0.36	36.96	5	TERMINATING	6	6	12	Affine Template / Affine Template
1368	0.28	38.98	4	TERMINATING	15	6	21	Affine Template / Affine Template
1369	1.07	33.1	5	TERMINATING	4	1	5	Affine Template / Affine Template
1370	1.95	51.74	4	TERMINATING	2	1	3	Affine Template / Affine Template
1371	2.2	50.71	4	TERMINATING	2	1	3	Affine Template / Affine Template
1372	1.9	271.99	14	TERMINATING	120	22	142	Affine Template / Affine Template
1373	0.39	365.01	30	TERMINATING	144	13	157	Affine Template / Affine Template
1374	0.41	136.69	34	TERMINATING	149	22	171	Affine Template / Affine Template
1375	1.91	271.46	13	TERMINATING	120	22	142	Affine Template / Affine Template
1376	0.42	360.03	34	TERMINATING	144	13	157	Affine Template / Affine Template
1377	0.53	146.84	34	TERMINATING	149	22	171	Affine Template / Affine Template
1378	2.14	276.51	13	TERMINATING	120	22	142	Affine Template / Affine Template
1379	0.34	361.54	31	TERMINATING	144	13	157	Affine Template / Affine Template
