Trace Name,Result Code,Ultimate-Fixpoint (ms),Ultimate (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c/lasso_trace_8.txt,TERMINATING,"0,29","131,75",12,TERMINATING,109,17,126,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_3.txt,TERMINATING,"1,79","314,83",11,TERMINATING,56,40,96,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_4.txt,TERMINATING,"0,42","40,12",13,TERMINATING,65,55,120,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_5.txt,TERMINATING,"0,37","160,86",12,TERMINATING,69,26,95,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_7.txt,TERMINATING,"0,32","211,34",12,TERMINATING,105,17,122,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.c.i.ludcmp.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_8.txt,TERMINATING,"0,36","143,61",12,TERMINATING,109,17,126,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.t2.c/lasso_trace_3.txt,TERMINATING,"1,81","311,82",11,TERMINATING,56,40,96,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.t2.c/lasso_trace_4.txt,TERMINATING,"0,45",43,13,TERMINATING,65,55,120,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.t2.c/lasso_trace_5.txt,TERMINATING,"0,31","147,9",11,TERMINATING,69,26,95,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.t2.c/lasso_trace_7.txt,TERMINATING,"0,35","201,28",11,TERMINATING,105,17,122,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ludcmp.t2.c/lasso_trace_8.txt,TERMINATING,"0,54","132,69",13,TERMINATING,109,17,126,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_LUJJLR.bpl/lasso_trace_2.txt,TERMINATING,"1,96","3189,79",46,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_LUJLRJ.bpl/lasso_trace_1.txt,TERMINATING,"1,86","3156,81",44,TERMINATING,1,2,3,Affine Template / Affine Template
