lassos	nodes	Ultimate-all	pasttel	label	Algo
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex3.08_false-termination.c/lasso_trace_1.txt	148	3.22	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-termination.c/lasso_trace_1.txt	149	4.1	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Collatz.bpl/lasso_trace_2.txt	150	1.53	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ComplInterv2_no-overflow.c/lasso_trace_1.txt	151	4.92	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ComplInterv2.c/lasso_trace_1.txt	152	3.11	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ComplInterv3_false-no-overflow_false-termination.c/lasso_trace_1.txt	153	115.13	3	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ComplInterv3.c/lasso_trace_1.txt	154	103.47	3	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_CompoundExpression01.c/lasso_trace_1.txt	155	3.74	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_concurrent_FiveToOne_nonterminating.bpl/lasso_trace_5.txt	156	0.98	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_concurrent_increment_nonterminating.bpl/lasso_trace_6.txt	157	0.98	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_concurrent_increment_nonterminating2.bpl/lasso_trace_6.txt	158	1.04	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_concurrent_ThreeThreadsAlternating_nonterminating.bpl/lasso_trace_6.txt	159	0.71	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_concurrent_TwoOne_nonterminating.bpl/lasso_trace_4.txt	160	0.99	2	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_consts1nt.t2.c/lasso_trace_1.txt	161	126.6	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_consts2nt.t2.c/lasso_trace_1.txt	162	111.68	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_consts3nt.t2.c/lasso_trace_1.txt	163	115.09	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_consts4nt.t2.c/lasso_trace_1.txt	164	108.63	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_consts5nt.t2.c/lasso_trace_1.txt	165	137.54	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_continue-Safe.c/lasso_trace_1.txt	166	2.49	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Continue.bpl/lasso_trace_1.txt	167	2.97	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ConvLower_no-overflow.c/lasso_trace_1.txt	168	3.32	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ConvLower.c/lasso_trace_1.txt	169	2.95	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_1_neg_false-valid-ltl.c/lasso_trace_5.txt	170	282.31	9	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_1_neg.c/lasso_trace_2.txt	171	317.73	7	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_1_safe_sfty_true-valid-ltl.c/lasso_trace_5.txt	172	285.69	8	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_1_unsafe_sfty_false-valid-ltl.c/lasso_trace_5.txt	173	287.4	8	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_1_unsafe_sfty.c/lasso_trace_2.txt	174	327.56	7	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_2_neg_false-valid-ltl.c/lasso_trace_5.txt	175	306.86	9	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_2_neg.c/lasso_trace_2.txt	176	342.53	8	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_2_safe_liveness_true-valid-ltl.c/lasso_trace_5.txt	177	295.59	9	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_2_safe_liveness.c/lasso_trace_2.txt	178	328.73	7	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_2_unsafe_liveness_false-valid-ltl.c/lasso_trace_5.txt	179	1.87	2	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_2_unsafe_liveness.c/lasso_trace_2.txt	180	1.7	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_3_safe_sftyliveness_true-valid-ltl.c/lasso_trace_1.txt	181	1.65	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_3_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt	182	1.57	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_4_1_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt	183	1.72	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_4_1_unsafe_sftyliveness.c/lasso_trace_1.txt	184	1.54	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_4_2_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt	185	1.37	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_4_2_unsafe_sftyliveness.c/lasso_trace_1.txt	186	1.56	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_4_neg_false-valid-ltl.c/lasso_trace_1.txt	187	1.55	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_4_safe_sftyliveness_true-valid-ltl.c/lasso_trace_1.txt	188	2.12	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_4_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt	189	1.56	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_4_unsafe_sftyliveness.c/lasso_trace_1.txt	190	1.48	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_5_neg_false-valid-ltl.c/lasso_trace_1.txt	191	2.24	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_5_safe_sftyliveness_true-valid-ltl.c/lasso_trace_1.txt	192	1.71	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_5_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt	193	2.07	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_5_unsafe_sftyliveness.c/lasso_trace_1.txt	194	1.58	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_6_safe_sftyliveness_true-valid-ltl.c/lasso_trace_1.txt	195	1.57	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_6_safe_sftyliveness.c/lasso_trace_1.txt	196	1.38	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_6_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt	197	1.62	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant_basis_6_unsafe_sftyliveness.c/lasso_trace_1.txt	198	1.68	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant.bpl/lasso_trace_1.txt	199	3.7	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant2_unsafe.bpl/lasso_trace_1.txt	200	4.46	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant2.bpl/lasso_trace_1.txt	201	3.91	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant3.bpl/lasso_trace_1.txt	202	1.92	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant4_safe.bpl/lasso_trace_1.txt	203	1.2	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant4.bpl/lasso_trace_1.txt	204	1.49	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant5_safe.bpl/lasso_trace_1.txt	205	1.33	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant5_unsafe.bpl/lasso_trace_1.txt	206	1.38	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_coolant5.bpl/lasso_trace_1.txt	207	1.52	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Cousot_false-no-overflow_false-termination.c/lasso_trace_3.txt	208	102.92	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_cousot_rec.bpl/lasso_trace_1.txt	209	98.7	3	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Cousot.c/lasso_trace_3.txt	210	97.3	3	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ctl.t2.c/lasso_trace_1.txt	211	2.71	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_curious.t2.c/lasso_trace_2.txt	212	2.7	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_curious4.t2.c/lasso_trace_2.txt	213	4.52	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_cutoff_test.bpl/lasso_trace_1.txt	214	2.8	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_d.t2.c/lasso_trace_1.txt	215	3.29	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ddlm2013.i_3.bpl/lasso_trace_1.txt	216	146.04	6	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dead.neg-st88b-succeed.t2.c/lasso_trace_1.txt	217	3	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_destroy_seg_leak.t2.c/lasso_trace_4.txt	218	2.44	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dijkstra1-both-nt_termination.c/lasso_trace_1.txt	219	4.03	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dijkstra1-both-nt.c/lasso_trace_1.txt	220	3.16	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivisibilityInterpolantRequired01-BackwardSuccess.bpl/lasso_trace_1.txt	221	40.72	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivisibilityInterpolantRequired02-ForwardSuccess.bpl/lasso_trace_1.txt	222	39.47	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivisibilityInterpolantRequired03-FPBPCannibalizationSuccess.bpl/lasso_trace_1.txt	223	63.44	3	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Division_false-termination.c/lasso_trace_1.txt	224	3.12	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Division-2_no-overflow.c/lasso_trace_1.txt	225	6.15	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Division-2.c/lasso_trace_1.txt	226	3.16	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Division.bpl/lasso_trace_1.txt	227	2.59	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_division.c/lasso_trace_1.txt	228	2.9	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_doNothingGlobal.bpl/lasso_trace_1.txt	229	3.03	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_doubleLoopUniformIterations.bpl/lasso_trace_1.txt	230	72.13	3	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DownwardConversions.c/lasso_trace_1.txt	231	2.55	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DraegerElevator-FSEN2007.bpl/lasso_trace_1.txt	232	3.48	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DrAlban01-easy.bpl/lasso_trace_1.txt	233	39.59	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DrAlban02-medium.bpl/lasso_trace_1.txt	234	40.22	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DrAlban03-hard.bpl/lasso_trace_1.txt	235	42.29	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Drawbacks_UnsatCores_02.bpl/lasso_trace_1.txt	236	2.9	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Drawbacks_UnsatCores.bpl/lasso_trace_1.txt	237	3.55	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Dresden.bpl/lasso_trace_1.txt	238	35.98	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dropbuf.t2.c/lasso_trace_2.txt	239	1.47	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dummy.t2.c/lasso_trace_1.txt	240	133.54	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DynamicUnsatCoresHelpful01_02.bpl/lasso_trace_3.txt	241	0.96	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DynamicUnsatCoresHelpful01.bpl/lasso_trace_1.txt	242	73.37	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-1394complete-succeed.t2.c/lasso_trace_4.txt	243	2.35	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-acqrel-fail.t2.c/lasso_trace_2.txt	244	2.6	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-acqrel-succeed.t2.c/lasso_trace_1.txt	245	3.16	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-pgarch-fail.t2.c/lasso_trace_2.txt	246	1.08	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-pgarch-succeed.t2.c/lasso_trace_1.txt	247	3.16	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-popl07-fail.t2.c/lasso_trace_3.txt	248	1.15	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_efegp.t2.c/lasso_trace_2.txt	249	1230.15	3	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Eiger.bpl/lasso_trace_1.txt	250	92.13	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EnsuresGlobalIncrement01.bpl/lasso_trace_1.txt	251	43.75	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EnsuresGlobalIncrement02.bpl/lasso_trace_1.txt	252	44.13	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric3.t2.c/lasso_trace_2.txt	253	266.5	5	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et2_false-no-overflow_false-termination.c/lasso_trace_1.txt	254	3.07	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et2.c/lasso_trace_1.txt	255	3.4	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et4_false-no-overflow_false-termination.c/lasso_trace_1.txt	256	3.79	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et4.c/lasso_trace_1.txt	257	3.57	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Even_false-no-overflow_false-termination.c/lasso_trace_1.txt	258	104.57	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_even_rec.bpl/lasso_trace_1.txt	259	122.6	3	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Even.c/lasso_trace_1.txt	260	108.02	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex01_false-no-overflow_false-termination.c/lasso_trace_1.txt	261	90.86	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex01_rec.bpl/lasso_trace_1.txt	262	85.54	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex01.c/lasso_trace_1.txt	263	90.55	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex02_no-overflow.c/lasso_trace_1.txt	264	6.28	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex02.c/lasso_trace_1.txt	265	3.31	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex03_no-overflow.c/lasso_trace_1.txt	266	7.03	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex03.c/lasso_trace_1.txt	267	3.05	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex04_false-no-overflow_false-termination.c/lasso_trace_1.txt	268	87.75	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex04_rec.bpl/lasso_trace_1.txt	269	86.02	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex04.c/lasso_trace_1.txt	270	88.09	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex05_no-overflow.c/lasso_trace_1.txt	271	5.77	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex05_rec.bpl/lasso_trace_1.txt	272	2.67	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex05.c/lasso_trace_1.txt	273	2.46	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex06_no-overflow.c/lasso_trace_1.txt	274	3.54	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex06.c/lasso_trace_1.txt	275	2.89	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex07_no-overflow.c/lasso_trace_3.txt	276	1.38	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex07_rec.bpl/lasso_trace_1.txt	277	2.85	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex07.c/lasso_trace_3.txt	278	1.04	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex1.t2.c/lasso_trace_1.txt	279	179.35	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex10.t2.c/lasso_trace_2.txt	280	342.34	5	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex11.t2.c/lasso_trace_7.txt	281	1.3	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex16.t2.c/lasso_trace_6.txt	282	582.24	3	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex19.t2.c/lasso_trace_2.txt	283	205.65	6	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex2.t2.c/lasso_trace_1.txt	284	228.02	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex31.t2.c/lasso_trace_1.txt	285	3.2	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex36.t2.c/lasso_trace_16.txt	286	1274.26	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex40.t2.c/lasso_trace_1.txt	287	168.03	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex8.t2.c/lasso_trace_2.txt	288	1.1	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex9.t2.c/lasso_trace_2.txt	289	1.07	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_01.bpl/lasso_trace_1.txt	290	62.79	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_02.bpl/lasso_trace_1.txt	291	57.31	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_03.bpl/lasso_trace_1.txt	292	58.47	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_04.bpl/lasso_trace_1.txt	293	58.09	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_05.bpl/lasso_trace_1.txt	294	57.17	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_06.bpl/lasso_trace_1.txt	295	64.3	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_07.bpl/lasso_trace_1.txt	296	59.72	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_08.bpl/lasso_trace_1.txt	297	56.87	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_09.bpl/lasso_trace_1.txt	298	64.39	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_10.bpl/lasso_trace_1.txt	299	64.63	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_11.bpl/lasso_trace_1.txt	300	67.81	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_example_12.bpl/lasso_trace_1.txt	301	121	2	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_exampleFile.c/lasso_trace_1.txt	302	2.79	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ExponentialGrowth.bpl/lasso_trace_1.txt	303	2.95	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_exsec2.bpl/lasso_trace_1.txt	304	1.53	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fake-succeed.t2.c/lasso_trace_1.txt	305	4.67	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fast_poll.t2.c/lasso_trace_1.txt	306	4.06	1	NONTERMINATING	Fixpoint / Fixpoint
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Fibonacci.bpl/lasso_trace_1.txt	307	147.21	3	NONTERMINATING	GNTA / GNTA
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_fibonacciLikeCfg.bpl/lasso_trace_1.txt	308	2.68	1	NONTERMINATING	Fixpoint / Fixpoint
