lassos	nodes	Ultimate-all	pasttel	label	Algo
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_basic_safe.bpl/lasso_trace_1.txt	1	116.78	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_basic_safe.bpl/lasso_trace_2.txt	2	107.86	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_basic_safe.bpl/lasso_trace_3.txt	3	116.38	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_basic_safe.bpl/lasso_trace_5.txt	4	99.61	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_basic_safe.bpl/lasso_trace_7.txt	5	63.74	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_inc-originalVarNames-noSymmetry.bpl/lasso_trace_1.txt	6	115.7	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_inc-originalVarNames-noSymmetry.bpl/lasso_trace_3.txt	7	169.09	15	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_inc-originalVarNames-noSymmetry.bpl/lasso_trace_5.txt	8	184.06	13	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01_inc-originalVarNames-noSymmetry.bpl/lasso_trace_6.txt	9	65.38	14	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_01-straight.c/lasso_trace_1.txt	10	83.76	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_03-enter-calls_random_modifications.bpl/lasso_trace_1.txt	11	63.57	4	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_04-toylinarith1_false-valid-ltl.c/lasso_trace_1.txt	12	413.61	20	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1.t2.c/lasso_trace_1.txt	13	317.29	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_110517_Martin_safe.bpl/lasso_trace_1.txt	14	97.28	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_110517_Martin01.bpl/lasso_trace_1.txt	15	83.09	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_110517_Martin02.bpl/lasso_trace_1.txt	16	86.6	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394-fail.t2.c/lasso_trace_1.txt	17	1658.38	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394-fail.t2.c/lasso_trace_2.txt	18	4840.93	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394-succeed.t2.c/lasso_trace_1.txt	19	897.49	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394-succeed.t2.c/lasso_trace_2.txt	20	1427.36	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394complete-fail.t2.c/lasso_trace_1.txt	21	999.43	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394complete-fail.t2.c/lasso_trace_2.txt	22	1465.78	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394complete-fail.t2.c/lasso_trace_3.txt	23	732.92	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394complete-succeed.t2.c/lasso_trace_1.txt	24	1045.77	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394complete-succeed.t2.c/lasso_trace_2.txt	25	1570.6	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394complete-succeed.t2.c/lasso_trace_3.txt	26	757.53	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394complete-succeed.t2.c/lasso_trace_4.txt	27	1022.72	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_1394complete-succeed.t2.c/lasso_trace_5.txt	28	634.86	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2.t2.c/lasso_trace_1.txt	29	1232.29	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2006CAV-GopanReps-Fig1.c/lasso_trace_1.txt	30	125.22	13	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2007POPL-GulwaniJojic-Figure3.c/lasso_trace_1.txt	31	164.71	25	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2013POPL-BenAmGen-Ex3.6.bpl/lasso_trace_1.txt	32	109.58	9	TERMINATING	2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2020ProgVerif-Sheet10Ex04-Square.bpl/lasso_trace_1.txt	33	89.24	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2020TACAS-Frohn-2Invs.bpl/lasso_trace_1.txt	34	69.08	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2020TACAS-Frohn-NonDec.bpl/lasso_trace_1.txt	35	108.76	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_232.t2.c/lasso_trace_2.txt	36	91.29	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_232.t2.c/lasso_trace_3.txt	37	185.98	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_241.t2.c/lasso_trace_2.txt	38	185.24	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_241.t2.c/lasso_trace_3.txt	39	481.53	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2Nested_true-termination.c/lasso_trace_1.txt	40	457.9	14	TERMINATING	2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2Nested-1_termination.c/lasso_trace_1.txt	41	366.03	11	TERMINATING	2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2Nested-1.c/lasso_trace_1.txt	42	1120.51	10	TERMINATING	2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2Nested-2_no-overflow.c/lasso_trace_1.txt	43	324.4	11	TERMINATING	2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2Nested-2.c/lasso_trace_1.txt	44	727.44	11	TERMINATING	2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_2Nested.bpl/lasso_trace_1.txt	45	107.27	10	TERMINATING	2-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_4NestedWith3Variables_true-termination.c/lasso_trace_1.txt	46	850.71	46	TERMINATING	3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_4NestedWith3Variables-1_termination.c/lasso_trace_1.txt	47	900.05	33	TERMINATING	3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_4NestedWith3Variables-1.c/lasso_trace_1.txt	48	837.41	34	TERMINATING	3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_4NestedWith3Variables-2_no-overflow.c/lasso_trace_1.txt	49	902.79	37	TERMINATING	3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_4NestedWith3Variables-2.c/lasso_trace_1.txt	50	997.48	38	TERMINATING	3-Nested Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.01_false-no-overflow.c/lasso_trace_2.txt	51	323.53	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.01_false-no-overflow.c/lasso_trace_3.txt	52	81.1	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.01_no-overflow.c/lasso_trace_2.txt	53	251.64	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.01_no-overflow.c/lasso_trace_3.txt	54	62.63	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.01_true-termination.c/lasso_trace_2.txt	55	158.7	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.01_true-termination.c/lasso_trace_3.txt	56	99.23	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.01.c/lasso_trace_2.txt	57	133.04	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.01.c/lasso_trace_3.txt	58	71.16	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.03-no-inv.c/lasso_trace_1.txt	59	120.48	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.03-no-inv.c/lasso_trace_2.txt	60	578.95	59	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.03.c/lasso_trace_1.txt	61	101.56	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.03.c/lasso_trace_2.txt	62	531.72	62	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.03.real-no-inv.c/lasso_trace_1.txt	63	175.87	14	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.03.real-no-inv.c/lasso_trace_2.txt	64	549.38	64	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.03.real.c/lasso_trace_1.txt	65	170	15	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.03.real.c/lasso_trace_2.txt	66	561.67	64	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.04_false-no-overflow.c/lasso_trace_1.txt	67	246.28	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.04_no-overflow.c/lasso_trace_1.txt	68	221.79	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.04_true-termination.c/lasso_trace_1.txt	69	156.96	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.04.c/lasso_trace_1.txt	70	92.46	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.05_false-no-overflow.c/lasso_trace_1.txt	71	296.78	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.05_no-overflow.c/lasso_trace_1.txt	72	226.42	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.05_true-termination.c/lasso_trace_1.txt	73	150.13	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.05.c/lasso_trace_1.txt	74	90.27	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.06_false-no-overflow.c/lasso_trace_1.txt	75	374.36	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.06_no-overflow.c/lasso_trace_1.txt	76	222.25	16	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.06_true-termination.c/lasso_trace_1.txt	77	158.32	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.06.c/lasso_trace_1.txt	78	424.51	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.07_false-no-overflow.c/lasso_trace_1.txt	79	138.76	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.07_no-overflow.c/lasso_trace_1.txt	80	134.22	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.07_true-termination.c/lasso_trace_1.txt	81	145.74	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.07.c/lasso_trace_1.txt	82	111.3	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.08_false-no-overflow.c/lasso_trace_1.txt	83	198.13	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.08_no-overflow.c/lasso_trace_1.txt	84	177.19	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.08_true-termination.c/lasso_trace_1.txt	85	203.95	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.08.c/lasso_trace_1.txt	86	109.63	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.09_assume_false-no-overflow.c/lasso_trace_1.txt	87	169.89	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.09_assume_no-overflow.c/lasso_trace_1.txt	88	186.98	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.09_assume_true-termination.c/lasso_trace_1.txt	89	112.13	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.09_assume.c/lasso_trace_1.txt	90	184.27	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.10.c.t2.c/lasso_trace_2.txt	91	315.85	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.10.c.t2.c/lasso_trace_3.txt	92	466.55	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.10.c.t2.c/lasso_trace_4.txt	93	441.64	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.10.c.t2.c/lasso_trace_5.txt	94	293.26	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.10.c.t2.c/lasso_trace_7.txt	95	180.75	25	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.10.c.t2.c/lasso_trace_8.txt	96	101.1	22	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_a.11.c/lasso_trace_1.txt	97	3390.19	22	TERMINATING	2-Phase Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron2_true-termination.c/lasso_trace_1.txt	98	296.07	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron2-1_no-overflow.c/lasso_trace_1.txt	99	173.72	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron2-1.c/lasso_trace_1.txt	100	153.37	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron2-2_no-overflow.c/lasso_trace_1.txt	101	318.98	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron2-2.c/lasso_trace_1.txt	102	286.63	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron3_true-termination.c/lasso_trace_1.txt	103	2823.51	44	TERMINATING	2-Phase Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron3-1_no-overflow.c/lasso_trace_1.txt	104	315.07	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron3-1_no-overflow.c/lasso_trace_2.txt	105	306.33	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron3-1_no-overflow.c/lasso_trace_3.txt	106	263.19	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron3-1_no-overflow.c/lasso_trace_4.txt	107	194.39	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron3-1.c/lasso_trace_1.txt	108	298.14	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron3-1.c/lasso_trace_2.txt	109	274.86	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron3-1.c/lasso_trace_3.txt	110	241.29	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron3-1.c/lasso_trace_4.txt	111	189.1	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron3-2_no-overflow.c/lasso_trace_1.txt	112	2997.48	44	TERMINATING	2-Phase Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_aaron3-2.c/lasso_trace_1.txt	113	2824.15	43	TERMINATING	2-Phase Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann_Main.bpl/lasso_trace_1.txt	114	225.63	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann_Main.bpl/lasso_trace_2.txt	115	161.99	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann_Main.bpl/lasso_trace_3.txt	116	176.31	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann_Main.bpl/lasso_trace_5.txt	117	149.96	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann_Main.bpl/lasso_trace_7.txt	118	83.83	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann_true-termination.c/lasso_trace_1.txt	119	302.6	16	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann_true-termination.c/lasso_trace_10.txt	120	349.28	17	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann_true-termination.c/lasso_trace_3.txt	121	109.14	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann_true-termination.c/lasso_trace_4.txt	122	214.05	29	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-1_no-overflow.c/lasso_trace_1.txt	123	309.11	17	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-1_no-overflow.c/lasso_trace_12.txt	124	204.04	14	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-1_no-overflow.c/lasso_trace_2.txt	125	264.2	15	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-1_no-overflow.c/lasso_trace_5.txt	126	194.29	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-1_no-overflow.c/lasso_trace_6.txt	127	274.76	32	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-1.c/lasso_trace_1.txt	128	311.85	15	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-1.c/lasso_trace_12.txt	129	216.26	15	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-1.c/lasso_trace_2.txt	130	295.53	17	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-1.c/lasso_trace_5.txt	131	212.09	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-1.c/lasso_trace_6.txt	132	296.9	33	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-2_termination.c/lasso_trace_1.txt	133	297.56	18	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-2_termination.c/lasso_trace_3.txt	134	99.86	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-2_termination.c/lasso_trace_4.txt	135	214.86	33	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-2.c/lasso_trace_1.txt	136	318.74	14	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-2.c/lasso_trace_3.txt	137	107.8	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann-2.c/lasso_trace_4.txt	138	214.93	29	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ackermann.bpl/lasso_trace_1.txt	139	70.98	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann.bpl/lasso_trace_1.txt	140	266.06	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann.bpl/lasso_trace_15.txt	141	136.96	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ackermann.bpl/lasso_trace_3.txt	142	121.42	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann.bpl/lasso_trace_3.txt	143	185.22	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann.bpl/lasso_trace_4.txt	144	265.05	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann01_true-termination.c/lasso_trace_1.txt	145	218.2	10	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann01_true-termination.c/lasso_trace_2.txt	146	149.8	25	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ackermann01_true-termination.c/lasso_trace_3.txt	147	312.32	28	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ACSL-InvariantAndContinue.c/lasso_trace_1.txt	148	99.03	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Acsl01-EnsuresLocal-Safe.c/lasso_trace_1.txt	149	143.37	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Acsl02-EnsuresLocal-Unsafe.c/lasso_trace_1.txt	150	147.2	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Acsl03-EnsuresGlobal-Safe.c/lasso_trace_1.txt	151	141.19	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Acsl04-EnsuresGlobal-Unsafe.c/lasso_trace_1.txt	152	152.69	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AcslLoopInvariant.c/lasso_trace_1.txt	153	131.74	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_addition-correct.bpl/lasso_trace_1.txt	154	65.34	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_addition-correct.bpl/lasso_trace_2.txt	155	72.52	7	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_addition-incorrect.bpl/lasso_trace_1.txt	156	61.83	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_addition-incorrect.bpl/lasso_trace_2.txt	157	148.01	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_addition-incorrect2.bpl/lasso_trace_1.txt	158	85.48	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_addition-incorrect2.bpl/lasso_trace_2.txt	159	128.86	8	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Addition01_true-termination.c/lasso_trace_1.txt	160	112.21	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Addition01_true-unreach-call_true-termination.c/lasso_trace_1.txt	161	94.5	6	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_afterrec_2calls_false-unreach-call.c/lasso_trace_1.txt	162	118	5	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AG313.bpl/lasso_trace_1.txt	163	103.73	9	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron2_no-overflow.c/lasso_trace_1.txt	164	180.62	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron2_true-termination.c/lasso_trace_1.txt	165	192.14	11	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron2.c/lasso_trace_1.txt	166	188.97	12	TERMINATING	Affine Template / Affine Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron3_no-overflow.c/lasso_trace_1.txt	167	2211.36	50	TERMINATING	2-Phase Template / 2-5-Nested Template
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron3_true-termination.c/lasso_trace_1.txt	168	2346.64	49	TERMINATING	2-Phase Template / 2-5-Nested Template
