Trace Name,Result Code,Ultimate-Fixpoint (ms),Ultimate (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_Addition01_true-termination.c/lasso_trace_1.txt,TERMINATING,1.82,58.07,7.00,TERMINATING,8,4,12,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_Addition01_true-unreach-call_true-termination.c/lasso_trace_1.txt,TERMINATING,2.22,61.64,7.00,TERMINATING,8,4,12,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_add_last-alloca_true-termination.c/lasso_trace_1.txt,TERMINATING,2.06,2164.91,212.00,TERMINATING,6,6,12,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_afterrec_2calls_false-unreach-call.c/lasso_trace_1.txt,TERMINATING,1.73,53.60,5.00,TERMINATING,5,6,11,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron2_true-termination.c/lasso_trace_1.txt,TERMINATING,1.75,85.10,15.00,TERMINATING,5,1,6,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-aaron3_true-termination.c/lasso_trace_1.txt,TERMINATING,2.27,1610.03,47.00,TERMINATING,5,1,6,2 template / Nested template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c/lasso_trace_1.txt,TERMINATING,2.02,59.60,11.00,TERMINATING,5,2,7,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c/lasso_trace_2.txt,TERMINATING,0.51,109.29,21.00,TERMINATING,8,1,9,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c/lasso_trace_3.txt,TERMINATING,0.49,153.86,29.00,TERMINATING,11,1,12,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c/lasso_trace_2.txt,TERMINATING,2.88,61.57,10.00,TERMINATING,5,6,11,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c/lasso_trace_3.txt,TERMINATING,0.44,40.96,9.00,TERMINATING,6,2,8,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c/lasso_trace_4.txt,TERMINATING,0.36,42.25,10.00,TERMINATING,11,2,13,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c/lasso_trace_5.txt,TERMINATING,0.30,39.79,10.00,TERMINATING,14,2,16,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c/lasso_trace_6.txt,TERMINATING,0.33,833.71,26.00,UNKNOWN,20,2,22,2 template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-easy1_true-termination.c/lasso_trace_1.txt,TERMINATING,2.06,126.41,17.00,TERMINATING,5,1,6,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-easy2_true-termination.c/lasso_trace_1.txt,TERMINATING,1.91,59.04,9.00,TERMINATING,5,1,6,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-exmini_true-termination.c/lasso_trace_1.txt,TERMINATING,1.99,85.37,14.00,TERMINATING,5,1,6,Affine template / Affine template
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/TERM_LASSO//lasso_traces_AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination.c/lasso_trace_1.txt,TERMINATING,2.26,50.46,13.00,TERMINATING,5,3,8,Affine template / Affine template
